,Radius,Noise,IKINumber,MeanDeviation,MaxDeviation,MeanNrDigits,MaxNrDigits,MeanTimeTypingWindow,MaxTimeTypingWindow,MeanTrackingTime,MaxTrackingTime,TrackingWindowVisitCounter,TrialNumber,distance,prediction,label,is_test,SubjectNr,TrialNumber,Block,Score
443,80,3,0.38419394700000004,28.43172205,62.1,10.0,11,3.64205,4.4921,1.1721,1.1721,1,50,0.9997320281936292,Speed,Speed,FALSE,106,50,1,0.058
444,80,3,0.38419394700000004,50.58432432,128.52,10.0,10,4.52545,4.754,1.6511,1.6511,1,51,1.000098080492179,Speed,Speed,FALSE,106,51,1,-0.135
445,80,3,0.38419394700000004,45.71428994,84.72,10.0,10,3.67745,4.0957,1.5125,1.5125,1,52,0.9083438424484515,Speed,Speed,FALSE,106,52,2,0.055
446,80,3,0.38419394700000004,39.39662614,104.96,10.0,11,3.3604,3.5851,2.7469,2.7469,1,53,-0.7368424757589244,Accuracy,Speed,FALSE,106,53,2,-0.059
447,80,3,0.38419394700000004,33.80484507,77.05,10.0,11,3.7278,4.14,2.3375,2.3375,1,54,0.47889691588189953,Speed,Speed,FALSE,106,54,2,0.04
448,80,3,0.38419394700000004,23.40981928,69.21,10.0,12,3.5551,4.3201,1.7209999999999999,1.7209999999999999,1,55,0.9998683766688702,Speed,Speed,FALSE,106,55,2,0.052
449,80,3,0.38419394700000004,30.93716714,84.98,10.0,11,3.8510000000000004,4.3408,1.5146,1.5146,1,56,0.9956956353284246,Speed,Speed,FALSE,106,56,2,0.056
450,80,3,0.38419394700000004,34.60344907,87.59,5.0,9,2.2099,4.1366,1.2165,2.2666,3,57,1.0795900571181218,Speed,Speed,FALSE,106,57,3,0.014
451,80,3,0.38419394700000004,33.8059,60.79,10.0,10,3.2536,3.3374,1.1727,1.1727,1,58,-0.30465772989649886,Accuracy,Speed,FALSE,106,58,3,0.071
452,80,3,0.38419394700000004,32.94543767,76.32,10.0,11,4.07925,4.3987,1.8586,1.8586,1,59,1.2286946975629633,Speed,Speed,FALSE,106,59,3,0.027
453,80,3,0.38419394700000004,16.22929712,64.32,10.0,11,3.43915,3.5427,1.1044,1.1044,1,60,0.47120816092883955,Speed,Speed,FALSE,106,60,3,0.076
454,80,3,0.38419394700000004,27.17565359,59.14,10.0,11,3.3044,3.3494,1.2422,1.2422,1,61,0.15279954760752423,Speed,Speed,FALSE,106,61,3,0.068
455,80,3,0.38419394700000004,37.07299465,94.53,10.0,11,4.09005,4.6141,1.6511,1.6511,1,62,0.9627961088661762,Speed,Speed,FALSE,106,62,4,0.007
456,80,3,0.38419394700000004,35.29299094,78.72,10.0,11,3.6179,3.6212,1.2397,1.2397,1,63,0.9232725670592311,Speed,Speed,FALSE,106,63,4,0.047
457,80,3,0.38419394700000004,19.72563253,71.19,10.0,11,3.7268,3.9367,0.8298,0.8298,1,64,0.6812523261488727,Speed,Speed,FALSE,106,64,4,0.071
458,80,3,0.38419394700000004,45.72033951,115.55,10.0,11,3.5784,3.7394,1.034,1.034,1,65,0.9997841797837385,Speed,Speed,FALSE,106,65,4,0.005
459,80,3,0.38419394700000004,27.91454829,88.44,10.0,10,3.4528,3.4960000000000004,1.5147,1.5147,1,66,-0.23110613146869363,Accuracy,Speed,TRUE,106,66,4,0.056
460,120,5,0.38419394700000004,57.97893939,108.12,10.0,11,3.55325,3.7716,1.6846,1.6846,1,77,0.6877794352981127,Speed,Speed,TRUE,106,77,1,0.053
461,120,5,0.38419394700000004,44.74311355,91.49,10.0,13,2.9636,3.7051,1.0295,1.0295,1,78,0.515536566061512,Speed,Speed,FALSE,106,78,1,0.096
462,120,5,0.38419394700000004,31.60084691,73.59,10.0,11,3.35335,3.6953,1.1745,1.1745,1,79,0.22699939688569393,Speed,Speed,FALSE,106,79,1,0.067
463,120,5,0.38419394700000004,43.01556777,94.81,10.0,10,2.9906,2.9962,0.8097,0.8097,1,80,-0.4956956566164704,Accuracy,Speed,FALSE,106,80,1,0.09
464,120,5,0.38419394700000004,42.49536424,123.28,10.0,11,3.4779,3.8388,1.1013,1.1013,1,81,0.9140656980298002,Speed,Speed,FALSE,106,81,1,0.074
465,120,5,0.38419394700000004,41.59003268,105.05,10.0,11,3.32885,3.5705,1.2464,1.2464,1,82,0.8036853176362678,Speed,Speed,FALSE,106,82,2,0.067
466,120,5,0.38419394700000004,40.21201954,90.84,10.0,12,3.48535,3.9018,1.6101,1.6101,1,83,0.42617606342665815,Speed,Speed,FALSE,106,83,2,0.066
467,120,5,0.38419394700000004,74.58443038,144.59,10.0,10,3.3153,3.7221,2.1233,2.1233,1,84,1.1643593693389298,Speed,Speed,FALSE,106,84,2,0.031
468,120,5,0.38419394700000004,27.42507788,72.59,6.666666667,9,2.283066667,2.8689,0.9558,1.3203,2,85,-0.21404259594302155,Accuracy,Speed,FALSE,106,85,2,0.063
469,120,5,0.38419394700000004,45.93715068,104.93,10.0,14,3.90435,4.6734,2.1233,2.1233,1,86,2.1031496079012393,Speed,Speed,FALSE,106,86,2,0.038
470,120,5,0.38419394700000004,71.88928803,128.36,10.0,13,3.22715,4.1819,2.1223,2.1223,1,87,2.1704303756937553,Speed,Speed,FALSE,106,87,3,0.064
471,120,5,0.38419394700000004,57.42144404,93.9,10.0,12,2.95245,3.5788,1.3928,1.3928,1,88,0.999827178394528,Speed,Speed,FALSE,106,88,3,0.089
472,120,5,0.38419394700000004,47.04969697,96.24,10.0,11,3.2274,3.2369,1.2474,1.2474,1,89,0.056233099538849474,Speed,Speed,FALSE,106,89,3,0.081
473,120,5,0.38419394700000004,51.60528409,90.45,10.0,12,3.84105,4.4277,1.6125,1.6125,1,90,1.2441729523487752,Speed,Speed,FALSE,106,90,3,0.046
474,120,5,0.38419394700000004,44.24253247,104.83,10.0,14,3.2406,4.8122,1.8330000000000002,1.8330000000000002,1,91,2.1972591456380592,Speed,Speed,FALSE,106,91,3,0.06
475,120,5,0.38419394700000004,42.04623794,103.34,10.0,12,3.3525,4.0287,1.5392,1.5392,1,92,1.249389112763359,Speed,Speed,FALSE,106,92,4,0.071
476,120,5,0.38419394700000004,29.83832215,71.83,10.0,11,3.28985,3.925,0.9554,0.9554,1,93,0.4204069083654277,Speed,Speed,FALSE,106,93,4,0.084
477,120,5,0.38419394700000004,60.30067278,116.64,10.0,12,3.46515,4.5054,1.9775,1.9775,1,94,1.0002633432217554,Speed,Speed,FALSE,106,94,4,0.051
478,120,5,0.38419394700000004,53.95439446,99.96,10.0,11,3.15175,3.7489,1.1004,1.1004,1,95,1.0002090154098355,Speed,Speed,FALSE,106,95,4,0.086
479,120,5,0.38419394700000004,51.88235484,103.82,10.0,11,3.3786,3.7139,1.1756,1.1756,1,96,1.0143838712044038,Speed,Speed,TRUE,106,96,4,0.067
480,120,5,0.286344211,24.15786207,67.59,5.0,7,1.574825,2.1297,0.275,0.2993,3,107,-1.0389907631396027,Accuracy,Speed,FALSE,107,107,1,0.072
481,120,5,0.286344211,46.51652318,159.96,5.0,6,1.637125,2.6225,0.3239,0.3726,3,108,0.999961671539758,Speed,Speed,FALSE,107,108,1,0.034
482,120,5,0.286344211,59.89459215,109.52,4.0,7,1.3864,2.7061,0.46395,0.9579,4,109,0.07287670924003786,Speed,Speed,FALSE,107,109,1,0.043
483,120,5,0.286344211,57.76089147,124.98,5.0,10,1.35395,2.3824,0.3969,0.5188,3,110,0.5756792146858049,Speed,Speed,FALSE,107,110,1,0.103
484,120,5,0.286344211,45.05889313,92.77,6.666666667,7,1.895566667,1.9113,0.3718,0.3719,2,111,-1.573809502578443,Accuracy,Speed,FALSE,107,111,1,0.108
485,120,5,0.286344211,58.02003322,134.72,3.333333333,6,1.001283333,1.6559,0.46,0.9567,5,112,0.08714153333244135,Speed,Speed,FALSE,107,112,2,0.042
486,120,5,0.286344211,50.10035144,111.29,4.0,9,1.27298,2.3427,0.517925,1.0281,4,113,-0.16345019949895112,Accuracy,Speed,FALSE,107,113,2,0.028
487,120,5,0.286344211,45.63835125,104.16,4.0,9,1.12584,2.0871,0.46375,0.7390000000000001,4,114,-0.42050941410239895,Accuracy,Speed,FALSE,107,114,2,0.065
488,120,5,0.286344211,56.99552632,124.34,5.0,9,1.56255,2.356,0.6654,1.1774,3,115,0.11266179556186684,Speed,Speed,FALSE,107,115,2,0.048
489,120,5,0.286344211,50.39447761,110.83,6.666666667,16,1.846233333,4.1944,0.7752,1.1777,2,116,1.4733663964144221,Speed,Speed,FALSE,107,116,2,0.083
490,120,5,0.286344211,60.0602807,140.16,6.666666667,16,2.0135333330000003,4.1334,0.7016,1.0306,2,117,1.0547981559614512,Speed,Speed,FALSE,107,117,3,0.05
491,120,5,0.286344211,57.62600671,119.16,4.0,6,1.20846,2.2005,0.57305,1.1012,4,118,-0.5002269857617917,Accuracy,Speed,FALSE,107,118,3,0.05
492,120,5,0.286344211,60.13023333,137.25,4.0,6,1.20652,2.0263,0.535925,1.0293,4,119,0.4642988006350742,Speed,Speed,TRUE,107,119,3,0.029
493,120,5,0.286344211,51.68919414,113.95,6.666666667,9,1.980733333,2.3344,0.3736,0.3744,2,120,0.16347964499185574,Speed,Speed,FALSE,107,120,3,0.082
494,120,5,0.286344211,44.07176471,81.23,5.0,9,1.719525,2.6305,0.470266667,0.6655,3,121,-0.8055582025388274,Accuracy,Speed,FALSE,107,121,3,0.04
495,120,5,0.286344211,56.60039755,99.64,6.666666667,10,2.496066667,3.4891,0.51805,0.664,2,122,1.326020507750402,Speed,Speed,FALSE,107,122,4,0.027
496,120,5,0.286344211,70.15105263,122.34,20.0,20,5.627999999999999,5.627999999999999,0.0,0.0,0,123,3.0185493320999495,Speed,Speed,FALSE,107,123,4,0.11
497,120,5,0.286344211,29.01490842,59.54,20.0,20,6.2992,6.2992,0.0,0.0,0,124,2.2013798434551632,Speed,Speed,FALSE,107,124,4,0.102
498,120,5,0.286344211,75.20559871,156.15,6.666666667,13,2.1568333330000002,4.1837,0.88285,1.4669,2,125,1.8114874042373619,Speed,Speed,FALSE,107,125,4,-0.079
499,120,5,0.286344211,29.63974359,64.85,20.0,20,6.2565,6.2565,0.0,0.0,0,126,2.3739346462317656,Speed,Speed,FALSE,107,126,4,0.093
500,80,3,0.286344211,39.09276215,86.7,4.0,6,1.62522,2.7566,0.6584,1.2402,4,17,-0.30450335025651165,Accuracy,Speed,FALSE,107,17,1,0.025
501,80,3,0.286344211,30.332112300000002,84.16,4.0,9,1.56502,3.3657,0.5732,1.1048,4,18,0.7491625983198565,Speed,Speed,FALSE,107,18,1,0.028
502,80,3,0.286344211,47.36607792,91.53,6.666666667,12,2.7610666669999997,4.4713,1.03635,1.3785,2,19,0.7987723905285936,Speed,Speed,FALSE,107,19,1,0.017
503,80,3,0.286344211,39.43809783,76.52,2.857142857,6,1.0698,1.8527,0.4184,0.6242,6,20,-0.6956239624580925,Accuracy,Speed,FALSE,107,20,1,0.027
504,80,3,0.286344211,35.03591667,77.42,4.0,9,1.48376,2.8863,0.6067,1.1037,4,21,0.20746726745424537,Speed,Speed,FALSE,107,21,1,0.039
505,80,3,0.286344211,32.46822281,57.12,5.0,12,2.6939666669999998,4.7002,-2.678866667,1.1029,2,22,1.756319629675446,Speed,Speed,FALSE,107,22,2,0.039
506,80,3,0.286344211,42.35891239,76.94,6.666666667,9,2.3295,3.5429,0.9327,1.3783,2,23,0.09345432313531765,Speed,Speed,FALSE,107,23,2,0.052
507,80,3,0.286344211,24.59743902,62.87,6.666666667,10,2.303233333,3.1152,0.9674,1.3105,2,24,-0.18908681150898354,Accuracy,Speed,FALSE,107,24,2,0.062
508,80,3,0.286344211,43.22043988,88.17,5.0,7,1.837625,2.5346,0.44146666700000003,0.4866,3,25,-0.1855832771631517,Accuracy,Speed,FALSE,107,25,2,0.016
509,80,3,0.286344211,31.33882716,60.32,6.666666667,9,2.362466667,2.9613,0.52245,0.5577,2,26,-0.43334068268796366,Accuracy,Speed,FALSE,107,26,2,0.063
510,80,3,0.286344211,41.91859532,83.1,6.666666667,11,2.120333333,3.2671,0.7268,0.9673,2,27,0.3568901899458533,Speed,Speed,FALSE,107,27,3,0.078
511,80,3,0.286344211,36.60285714,76.22,4.0,12,1.52896,3.6669,0.607175,1.1729,4,28,0.8144835575803852,Speed,Speed,FALSE,107,28,3,0.037
512,80,3,0.286344211,26.91710526,67.0,6.666666667,7,2.453833333,2.7794,0.79595,1.0374,2,29,-0.7415228139185194,Accuracy,Speed,TRUE,107,29,3,0.05
513,80,3,0.286344211,20.05095541,54.59,6.666666667,12,2.3129,4.2983,0.4185,0.4872,2,30,0.5369182973229011,Speed,Speed,FALSE,107,30,3,0.069
514,80,3,0.286344211,32.98,78.8,6.666666667,12,2.4027,3.9645,0.48755,0.5565,2,31,1.3775095128521024,Speed,Speed,FALSE,107,31,3,0.072
515,80,3,0.286344211,19.9284083,40.91,20.0,20,6.7213,6.7213,0.0,0.0,0,32,3.5775873790815003,Speed,Speed,FALSE,107,32,4,0.101
516,80,3,0.286344211,12.41283828,42.34,20.0,20,7.0718,7.0718,0.0,0.0,0,33,2.1162223982979387,Speed,Speed,FALSE,107,33,4,0.093
517,80,3,0.286344211,37.42434457,70.88,20.0,20,6.1523,6.1523,0.0,0.0,0,34,5.662594731355303,Speed,Speed,FALSE,107,34,4,0.105
518,80,3,0.286344211,35.8575,80.78,20.0,20,6.3754,6.3754,0.0,0.0,0,35,4.3107566976947576,Speed,Speed,FALSE,107,35,4,0.1
519,80,3,0.286344211,58.84227891,121.68,20.0,20,6.8002,6.8002,0.0,0.0,0,36,2.104178071802437,Speed,Speed,FALSE,107,36,4,-0.066
520,120,3,0.286344211,57.7437,105.31,20.0,20,6.9794,6.9794,0.0,0.0,0,47,0.8491311800494442,Speed,Speed,FALSE,107,47,1,0.085
521,120,3,0.286344211,32.88965517,64.02,20.0,20,8.1562,8.1562,0.0,0.0,0,48,1.143966871783539,Speed,Speed,FALSE,107,48,1,0.053
522,120,3,0.286344211,44.9892,93.0,10.0,11,3.44005,3.8435,0.2268,0.2268,1,49,-0.818675970914286,Accuracy,Speed,FALSE,107,49,1,0.093
523,120,3,0.286344211,17.35391753,44.61,10.0,12,3.3268,4.4779,0.2262,0.2262,1,50,-1.0058710296784112,Accuracy,Speed,FALSE,107,50,1,0.098
524,120,3,0.286344211,24.16790514,47.5,10.0,13,2.8395,4.0563,0.2265,0.2265,1,51,-0.8151750675128623,Accuracy,Speed,FALSE,107,51,1,0.122
525,120,3,0.286344211,36.02721649,79.91,20.0,20,6.774,6.774,0.0,0.0,0,52,1.2128228880828318,Speed,Speed,FALSE,107,52,2,0.1
526,120,3,0.286344211,27.91020478,57.63,10.0,11,3.32945,3.6414,0.2996,0.2996,1,53,-1.2954315028131815,Accuracy,Speed,FALSE,107,53,2,0.086
527,120,3,0.286344211,38.32821429,82.09,20.0,20,7.1343,7.1343,0.0,0.0,0,54,1.434943446899267,Speed,Speed,FALSE,107,54,2,0.062
528,120,3,0.286344211,44.42537931,121.05,20.0,20,6.6819,6.6819,0.0,0.0,0,55,2.5278866526528274,Speed,Speed,FALSE,107,55,2,0.072
529,120,3,0.286344211,20.05819495,47.11,20.0,20,6.3984,6.3984,0.0,0.0,0,56,1.000372397234186,Speed,Speed,FALSE,107,56,2,0.109
530,120,3,0.286344211,46.89853372,77.25,20.0,20,8.3064,8.3064,0.0,0.0,0,57,1.3569239950811736,Speed,Speed,FALSE,107,57,3,0.07
531,120,3,0.286344211,56.58833866,100.27,20.0,20,7.2779,7.2779,0.0,0.0,0,58,1.0719520326735723,Speed,Speed,FALSE,107,58,3,0.069
532,120,3,0.286344211,50.74192308,82.74,20.0,20,7.2544,7.2544,0.0,0.0,0,59,1.2504461500085768,Speed,Speed,TRUE,107,59,3,0.069
533,120,3,0.286344211,52.77166667,86.24,5.0,8,1.903275,2.8572,0.298933333,0.3719,3,60,-0.3477471165217464,Accuracy,Speed,FALSE,107,60,3,0.067
534,120,3,0.286344211,58.423983400000004,87.17,10.0,10,2.6772,3.1455,0.2989,0.2989,1,61,0.8354526156949676,Speed,Speed,FALSE,107,61,3,0.13
535,120,3,0.286344211,34.80981061,87.09,20.0,20,6.0762,6.0762,0.0,0.0,0,62,0.7715103782216973,Speed,Speed,FALSE,107,62,4,0.107
536,120,3,0.286344211,22.31593651,56.85,20.0,20,7.5456,7.5456,0.0,0.0,0,63,1.0891420976095163,Speed,Speed,FALSE,107,63,4,0.054
537,120,3,0.286344211,37.58513793,73.26,10.0,11,3.3143,3.4604,0.2263,0.2263,1,64,-1.633051805875931,Accuracy,Speed,FALSE,107,64,4,0.098
538,120,3,0.286344211,75.69708197,107.04,10.0,13,3.6349,4.9441,0.2266,0.2266,1,65,2.3240262550824804,Speed,Speed,FALSE,107,65,4,0.065
539,120,3,0.286344211,73.92996491,114.11,20.0,20,6.577999999999999,6.577999999999999,0.0,0.0,0,66,1.0001100595385664,Speed,Speed,FALSE,107,66,4,0.095
540,80,5,0.286344211,45.63591176,93.91,4.0,9,1.40586,2.237,0.521675,0.6256,4,77,0.7121254158254372,Speed,Speed,FALSE,107,77,1,0.02
541,80,5,0.286344211,35.61129032,75.92,5.0,7,1.85715,2.74,0.3731,0.419,3,78,0.337657568378536,Speed,Speed,FALSE,107,78,1,0.036
542,80,5,0.286344211,68.30806557,130.61,6.666666667,13,2.187766667,4.322,0.62445,0.8991,2,79,2.542068172819688,Speed,Speed,FALSE,107,79,1,-0.2
543,80,5,0.286344211,50.92922118,96.72,6.666666667,8,2.2128,2.7603,1.07055,1.5842,2,80,0.8087852534757497,Speed,Speed,FALSE,107,80,1,0.025
544,80,5,0.286344211,53.29861765,171.54,10.0,12,3.451,3.9393,2.7478,2.7478,1,81,0.9996112059235461,Speed,Speed,FALSE,107,81,1,-0.02
545,80,5,0.286344211,47.19900332,112.03,6.666666667,9,2.097866667,3.0162,0.82965,1.1709,2,82,1.747807748508833,Speed,Speed,FALSE,107,82,2,0.013
546,80,5,0.286344211,48.66704678,103.49,4.0,8,1.2671,2.2631,1.00135,1.3787,4,83,0.45947549873257076,Speed,Speed,FALSE,107,83,2,-0.022
547,80,5,0.286344211,45.24994536,104.49,4.0,7,1.47136,2.7365,0.72655,1.3797,4,84,0.8116626924147178,Speed,Speed,FALSE,107,84,2,-0.011
548,80,5,0.286344211,64.4991411,130.73,5.0,17,1.693275,4.6818,0.647166667,1.1043,3,85,3.107014774184453,Speed,Speed,FALSE,107,85,2,-0.2
549,80,5,0.286344211,37.57918605,93.23,10.0,15,2.7949,3.7111,0.6244,0.6244,1,86,1.7600651372179645,Speed,Speed,FALSE,107,86,2,0.068
550,80,5,0.286344211,44.70242902,113.57,10.0,17,3.4811,4.7387,0.9667,0.9667,1,87,3.537756139514285,Speed,Speed,FALSE,107,87,3,0.027
551,80,5,0.286344211,42.15555147,106.01,6.666666667,7,1.9544,2.3362,0.4521,0.4869,2,88,0.9492854535434222,Speed,Speed,FALSE,107,88,3,0.074
552,80,5,0.286344211,43.88032836,129.12,4.0,9,1.40678,2.6059,0.41835,0.7617,4,89,0.8279022940823789,Speed,Speed,TRUE,107,89,3,-0.019
553,80,5,0.286344211,57.54167164,118.16,3.333333333,9,1.063383333,2.0119,0.69258,1.3783,5,90,1.4118146469283492,Speed,Speed,FALSE,107,90,3,-0.069
554,80,5,0.286344211,50.05415205,103.38,5.0,11,1.70715,2.7646,0.899,1.2416,3,91,1.362314073861226,Speed,Speed,FALSE,107,91,3,-0.008
555,80,5,0.286344211,45.20763533,126.19,6.666666667,9,2.4527666669999997,3.9104,1.12545,1.6251,2,92,1.8301906465662197,Speed,Speed,FALSE,107,92,4,-0.005
556,80,5,0.286344211,40.77844311,95.02,5.0,6,1.6395,1.7222,0.966566667,1.3091,3,93,-0.5219946405098049,Accuracy,Speed,FALSE,107,93,4,-0.002
557,80,5,0.286344211,36.17766871,75.64,6.666666667,9,2.253566667,2.705,1.1042,1.2404,2,94,0.0896292624847922,Speed,Speed,FALSE,107,94,4,0.06
558,80,5,0.286344211,41.66979167,81.75,6.666666667,11,1.9466,3.0708,1.03525,1.0357,2,95,0.6081531702415207,Speed,Speed,FALSE,107,95,4,0.067
559,80,5,0.286344211,32.26701456,75.69,5.0,6,2.20795,3.3866,0.6476,0.7619,3,96,0.36584951980479785,Speed,Speed,FALSE,107,96,4,-0.01
560,80,3,0.264108158,29.39875,71.27,20.0,20,5.6968,5.6968,0.0,0.0,0,107,6.004843826297367,Speed,Speed,FALSE,108,107,1,0.128
561,80,3,0.264108158,95.96682836,137.39,20.0,20,6.1733,6.1733,0.0,0.0,0,108,2.642729510259413,Speed,Speed,TRUE,108,108,1,-0.2
562,80,3,0.264108158,25.86091803,53.04,10.0,13,3.41555,3.5914,0.6242,0.6242,1,109,0.6427001625654155,Speed,Speed,FALSE,108,109,1,0.075
563,80,3,0.264108158,35.21406926,78.34,20.0,20,5.2698,5.2698,0.0,0.0,0,110,3.7803379725109374,Speed,Speed,FALSE,108,110,1,0.142
564,80,3,0.264108158,18.74799228,36.81,20.0,20,6.1065,6.1065,0.0,0.0,0,111,2.7729772511165987,Speed,Speed,TRUE,108,111,1,0.107
565,80,3,0.264108158,35.94804255,84.41,20.0,20,5.3717,5.3717,0.0,0.0,0,112,2.314563433794208,Speed,Speed,FALSE,108,112,2,0.137
566,80,3,0.264108158,51.3142735,105.79,20.0,20,5.3245,5.3245,0.0,0.0,0,113,1.0001141400601972,Speed,Speed,TRUE,108,113,2,0.1
567,80,3,0.264108158,15.87067511,32.51,20.0,20,5.4218,5.4218,0.0,0.0,0,114,1.8425737360310315,Speed,Speed,FALSE,108,114,2,0.137
568,80,3,0.264108158,43.92457364,81.7,20.0,20,5.9234,5.9234,0.0,0.0,0,115,3.3637839170224475,Speed,Speed,FALSE,108,115,2,0.111
569,80,3,0.264108158,36.646018100000006,60.75,20.0,20,4.9973,4.9973,0.0,0.0,0,116,4.956807698449988,Speed,Speed,FALSE,108,116,2,0.151
570,80,3,0.264108158,30.35205534,57.32,20.0,20,5.8217,5.8217,0.0,0.0,0,117,6.360590393034337,Speed,Speed,FALSE,108,117,3,0.125
571,80,3,0.264108158,69.92311284,137.42,20.0,20,5.901,5.901,0.0,0.0,0,118,3.7460234706391273,Speed,Speed,FALSE,108,118,3,-0.2
572,80,3,0.264108158,47.060605100000004,74.15,10.0,14,3.50245,5.0874,0.7609999999999999,0.7609999999999999,1,119,1.043196673024204,Speed,Speed,FALSE,108,119,3,0.07
573,80,3,0.264108158,15.37728745,41.92,20.0,20,5.6721,5.6721,0.0,0.0,0,120,2.0951796825102105,Speed,Speed,FALSE,108,120,3,0.129
574,80,3,0.264108158,66.22829876,109.69,20.0,20,5.5001,5.5001,0.0,0.0,0,121,0.778927677767605,Speed,Speed,FALSE,108,121,3,0.022
575,80,3,0.264108158,27.89340659,53.62,20.0,20,6.3003,6.3003,0.0,0.0,0,122,6.344075927350379,Speed,Speed,FALSE,108,122,4,0.102
576,80,3,0.264108158,17.24710317,34.93,20.0,20,5.7961,5.7961,0.0,0.0,0,123,2.2515986762353606,Speed,Speed,FALSE,108,123,4,0.125
577,80,3,0.264108158,30.11789256,51.44,20.0,20,5.8721,5.8721,0.0,0.0,0,124,5.78976229875681,Speed,Speed,FALSE,108,124,4,0.113
578,80,3,0.264108158,27.26239766,63.68,10.0,13,3.88855,5.6304,0.6244,0.6244,1,125,2.692256893892291,Speed,Speed,TRUE,108,125,4,0.069
579,80,3,0.264108158,50.92936508,96.42,20.0,20,5.8915,5.8915,0.0,0.0,0,126,1.6423668802789861,Speed,Speed,FALSE,108,126,4,0.085
580,120,5,0.264108158,64.20586207,151.8,10.0,13,3.2904,4.2566,2.4153,2.4153,1,17,-0.08666196776352664,Accuracy,Speed,FALSE,108,17,1,0.045
581,120,5,0.264108158,99.75996711,207.63,10.0,13,3.23935,3.9058,1.6841,1.6841,1,18,1.7895106818105777,Speed,Speed,TRUE,108,18,1,-0.2
582,120,5,0.264108158,48.13766667,104.07,10.0,13,3.10345,4.1955,2.127,2.127,1,19,1.0326431932100548,Speed,Speed,FALSE,108,19,1,0.06
583,120,5,0.264108158,52.48123377,105.37,10.0,14,3.43095,5.5919,0.7373,0.7373,1,20,3.3868858004939253,Speed,Speed,FALSE,108,20,1,0.063
584,120,5,0.264108158,50.15653595,112.84,10.0,13,3.27815,3.7578,1.5418,1.5418,1,21,0.999734087382342,Speed,Speed,TRUE,108,21,1,0.074
585,120,5,0.264108158,57.09314381,122.71,10.0,13,3.1883,4.2048,1.6151,1.6151,1,22,0.8779591542168125,Speed,Speed,FALSE,108,22,2,0.075
586,120,5,0.264108158,78.56250814,155.39,10.0,12,3.2514,4.3023,1.8364,1.8364,1,23,0.9997848879729224,Speed,Speed,TRUE,108,23,2,-0.007
587,120,5,0.264108158,54.92062687,129.39,10.0,12,3.6426,4.2007,1.3938,1.3938,1,24,0.12867377586295758,Speed,Speed,FALSE,108,24,2,0.03
588,120,5,0.264108158,58.59464516,118.36,10.0,14,3.327,4.4101,1.6155,1.6155,1,25,1.422018376687317,Speed,Speed,FALSE,108,25,2,0.071
589,120,5,0.264108158,31.50700704,112.24,10.0,11,3.14175,3.4505,0.665,0.665,1,26,-0.1284309694090785,Accuracy,Speed,FALSE,108,26,2,0.086
590,120,5,0.264108158,44.22612903,102.32,10.0,12,3.5744,4.505,0.884,0.884,1,27,1.9810887127279337,Speed,Speed,FALSE,108,27,3,0.055
591,120,5,0.264108158,58.27927215,111.51,10.0,11,3.39145,3.7525,1.6155,1.6155,1,28,0.6184212771276268,Speed,Speed,FALSE,108,28,3,0.059
592,120,5,0.264108158,70.82413681,130.65,10.0,14,3.39655,4.7861,1.5408,1.5408,1,29,3.2175436268661053,Speed,Speed,FALSE,108,29,3,0.054
593,120,5,0.264108158,60.32670139,126.19,10.0,13,3.07835,4.0299,1.3964,1.3964,1,30,0.9288395796764534,Speed,Speed,FALSE,108,30,3,0.068
594,120,5,0.264108158,96.06854671,176.1,10.0,12,3.05615,3.577,2.2241,2.2241,1,31,0.9997770853545386,Speed,Speed,FALSE,108,31,3,-0.16
595,120,5,0.264108158,48.71841549,121.86,10.0,12,3.1143,4.0277,0.9585,0.9585,1,32,1.0573375525356035,Speed,Speed,FALSE,108,32,4,0.091
596,120,5,0.264108158,52.40820433,106.31,10.0,10,3.639,3.9686,1.6853,1.6853,1,33,0.9909745767939727,Speed,Speed,FALSE,108,33,4,0.05
597,120,5,0.264108158,66.60756381,161.99,6.666666667,10,2.963566667,5.0478,1.81445,1.9081,2,34,0.9997415312433663,Speed,Speed,FALSE,108,34,4,-0.065
598,120,5,0.264108158,49.14439286,95.51,10.0,11,3.02805,3.4002,1.1768,1.1768,1,35,0.24718432862231288,Speed,Speed,TRUE,108,35,4,0.09
599,120,5,0.264108158,43.72246622,107.51,10.0,12,3.15145,3.4138,1.5406,1.5406,1,36,0.6720798664186051,Speed,Speed,FALSE,108,36,4,0.078
600,80,5,0.264108158,43.59247093,97.62,6.666666667,9,2.4206,2.7516,1.00105,1.3101,2,47,1.0002660069179394,Speed,Speed,FALSE,108,47,1,0.01
601,80,5,0.264108158,22.43547231,48.01,6.666666667,7,2.161166667,2.3308,0.8305,0.9674,2,48,-0.7762552026551658,Accuracy,Speed,TRUE,108,48,1,0.073
602,80,5,0.264108158,25.87172662,65.15,10.0,13,2.9261,3.3930000000000002,1.5148,1.5148,1,49,1.0569154892841355,Speed,Speed,FALSE,108,49,1,0.087
603,80,5,0.264108158,68.62273846,156.26,10.0,11,3.29425,3.3725,2.4931,2.4931,1,50,2.058142768720358,Speed,Speed,FALSE,108,50,1,-0.2
604,80,5,0.264108158,71.37275081,126.9,10.0,13,3.2923,3.4161,1.5162,1.5162,1,51,2.3127937270028682,Speed,Speed,TRUE,108,51,1,-0.2
