,PayOffFunction,Radius,Noise,IKINumber,MaxDeviation,MaxNrDigits,TrackingWindowVisitCounter,MeanTimeTypingWindow
1434,Accuracy,120,5,0.44272789473684204,85.32,6,4,2.0251200000000003
1837,Accuracy,120,5,0.22610026315789497,79.55,11,2,1.52773333333333
1832,Accuracy,120,5,0.22610026315789497,97.66,9,2,2.0292333333333303
1095,Accuracy,120,5,0.25489235380117004,90.85,4,5,0.6375
1328,Accuracy,120,5,0.404969736842105,111.73,3,7,0.7026
985,Accuracy,120,5,0.38790115497076,158.11,9,4,2.059
1705,Accuracy,120,5,0.258833157894737,123.66,14,3,1.4757
1463,Accuracy,120,5,0.4030171052631579,148.42,6,3,2.687025
1537,Accuracy,120,5,0.4514504970760229,77.06,5,6,1.1871
1098,Accuracy,120,5,0.25489235380117004,109.4,4,6,0.913542857142857
1471,Accuracy,120,5,0.4030171052631579,122.8,7,4,2.19902
1830,Accuracy,120,5,0.22610026315789497,103.46,8,2,2.07033333333333
1826,Accuracy,120,5,0.22610026315789497,79.37,8,2,1.9132666666666698
1189,Accuracy,120,5,0.27560500000000004,78.39,9,2,1.69616666666667
1210,Accuracy,120,5,0.22363078947368398,178.94,11,1,2.66455
1523,Accuracy,120,5,0.4514504970760229,97.65,3,14,0.7158
1714,Accuracy,120,5,0.258833157894737,128.41,12,1,2.9925
1525,Accuracy,120,5,0.4514504970760229,88.21,4,15,0.5135375
1336,Accuracy,120,5,0.404969736842105,73.03,5,4,1.3805399999999999
634,Speed,120,3,0.264108157894737,100.24,20,0,5.8734
769,Speed,120,3,0.18430421052631601,29.02,20,0,4.3447
523,Speed,120,3,0.28634421052631603,44.61,12,1,3.3268
834,Speed,120,3,0.394169473684211,72.62,14,1,4.97615
116,Speed,120,3,0.197858157894737,60.99,18,3,1.3409
63,Speed,120,3,0.30855368421052604,92.59,12,1,3.0129
427,Speed,120,3,0.38419394736842105,129.57,12,1,4.11485
883,Speed,120,3,0.38239945906432704,94.93,13,2,3.0937
323,Speed,120,3,0.316916315789474,92.57,20,0,6.5007
240,Speed,120,3,0.469810526315789,91.6,20,0,10.7
766,Speed,120,3,0.18430421052631601,51.61,20,0,4.8543
887,Speed,120,3,0.38239945906432704,74.69,8,3,2.3092
625,Speed,120,3,0.264108157894737,55.63,20,0,5.9957
763,Speed,120,3,0.18430421052631601,85.67,20,0,4.7321
700,Speed,120,3,0.184142105263158,69.84,20,0,4.1965
764,Speed,120,3,0.18430421052631601,38.56,20,0,4.5312
636,Speed,120,3,0.264108157894737,40.45,20,0,5.0877
75,Speed,120,3,0.30855368421052604,66.73,12,1,3.1507
250,Speed,120,3,0.469810526315789,58.49,20,0,8.795
253,Speed,120,3,0.469810526315789,93.72,20,0,9.871
113,Speed,120,3,0.197858157894737,49.16,16,3,1.40415
775,Speed,120,3,0.18430421052631601,44.94,20,0,6.6425
821,Speed,120,3,0.394169473684211,100.04,12,1,5.07515
256,Speed,120,3,0.469810526315789,64.43,20,0,9.7448
1750,Accuracy,120,3,0.258833157894737,92.19,9,3,1.554175
1021,Accuracy,120,3,0.38790115497076,94.91,9,2,2.7268333333333303
1253,Accuracy,120,3,0.22363078947368398,37.91,11,1,3.2574
1256,Accuracy,120,3,0.22363078947368398,61.91,11,2,2.08746666666667
1033,Accuracy,120,3,0.38790115497076,55.98,7,3,2.247075
1600,Accuracy,120,3,0.211221578947368,59.82,9,2,1.5266333333333302
1042,Accuracy,120,3,0.25489235380117004,76.02,11,2,1.81136666666667
1886,Accuracy,120,3,0.289582368421053,113.05,13,1,3.36835
1881,Accuracy,120,3,0.289582368421053,82.59,14,1,2.9902
1028,Accuracy,120,3,0.38790115497076,54.23,7,2,2.7274333333333303
1617,Accuracy,120,3,0.211221578947368,66.48,12,1,2.12565
1789,Accuracy,120,3,0.22610026315789497,57.42,20,0,4.9692
1051,Accuracy,120,3,0.25489235380117004,64.03,20,0,5.2216
1502,Accuracy,120,3,0.4030171052631579,68.35,9,2,2.8783666666666696
1047,Accuracy,120,3,0.25489235380117004,54.41,9,2,1.9775
1034,Accuracy,120,3,0.38790115497076,87.74,8,3,2.479925
1578,Accuracy,120,3,0.4514504970760229,69.29,12,1,4.45165
1898,Accuracy,120,3,0.289582368421053,49.23,12,1,3.0159
1786,Accuracy,120,3,0.22610026315789497,76.61,20,0,5.3994
1744,Accuracy,120,3,0.258833157894737,50.42,12,1,2.77215
1508,Accuracy,120,3,0.4030171052631579,53.06,8,2,2.9032666666666698
1387,Accuracy,120,3,0.44272789473684204,82.81,8,3,2.441675
1607,Accuracy,120,3,0.211221578947368,33.24,11,1,2.4818
1794,Accuracy,120,3,0.22610026315789497,52.68,12,1,2.86335
1134,Accuracy,80,5,0.27560500000000004,44.34,4,6,0.8086714285714292
1276,Accuracy,80,5,0.22363078947368398,78.61,6,3,1.6486
1365,Accuracy,80,5,0.44272789473684204,69.74,3,13,0.687371428571429
1775,Accuracy,80,5,0.22610026315789497,88.07,10,3,1.467175
1130,Accuracy,80,5,0.27560500000000004,123.85,4,6,0.7410142857142858
1378,Accuracy,80,5,0.44272789473684204,90.16,2,16,0.793258823529412
1776,Accuracy,80,5,0.22610026315789497,100.2,6,5,1.02988333333333
1721,Accuracy,80,5,0.258833157894737,130.12,6,4,1.2859399999999999
1307,Accuracy,80,5,0.404969736842105,103.8,4,7,0.7427375
1499,Accuracy,80,5,0.4030171052631579,103.04,3,7,1.4301125
1374,Accuracy,80,5,0.44272789473684204,120.49,3,9,1.03504
1273,Accuracy,80,5,0.22363078947368398,76.82,6,3,1.5155
1309,Accuracy,80,5,0.404969736842105,74.3,3,11,0.598758333333333
1777,Accuracy,80,5,0.22610026315789497,83.79,8,3,1.5096
1917,Accuracy,80,5,0.289582368421053,80.91,5,4,1.4741600000000001
1366,Accuracy,80,5,0.44272789473684204,73.66,4,12,0.7686923076923069
1915,Accuracy,80,5,0.289582368421053,94.73,6,3,1.723575
1486,Accuracy,80,5,0.4030171052631579,80.97,5,4,1.9240400000000002
1581,Accuracy,80,5,0.4514504970760229,127.41,4,8,1.26703333333333
1368,Accuracy,80,5,0.44272789473684204,70.54,3,15,0.7665625
1727,Accuracy,80,5,0.258833157894737,92.95,6,4,1.5111
1121,Accuracy,80,5,0.27560500000000004,106.93,6,7,0.94095
1626,Accuracy,80,5,0.211221578947368,123.83,11,3,1.443625
1766,Accuracy,80,5,0.22610026315789497,85.37,6,3,1.366875
782,Speed,80,5,0.18430421052631601,83.4,20,0,4.1257
408,Speed,80,5,0.38419394736842105,101.41,6,3,2.018825
791,Speed,80,5,0.18430421052631601,115.4,9,2,1.6459
915,Speed,80,5,0.38239945906432704,103.46,8,3,2.433075
601,Speed,80,5,0.264108157894737,48.01,7,2,2.16116666666667
233,Speed,80,5,0.39388921052631604,84.44,5,6,1.17277142857143
418,Speed,80,5,0.38419394736842105,105.7,8,2,2.0534333333333303
554,Speed,80,5,0.28634421052631603,103.38,11,3,1.70715
358,Speed,80,5,0.316916315789474,90.02,5,7,1.19565
97,Speed,80,5,0.197858157894737,140.87,10,2,1.8033
787,Speed,80,5,0.18430421052631601,141.66,20,0,4.4777
681,Speed,80,5,0.184142105263158,80.05,20,0,3.9216
87,Speed,80,5,0.197858157894737,68.36,8,2,1.7119666666666697
342,Speed,80,5,0.316916315789474,80.04,10,3,1.8279
607,Speed,80,5,0.264108157894737,94.94,7,2,2.26166666666667
271,Speed,80,5,0.469810526315789,121.6,4,11,1.6432666666666698
401,Speed,80,5,0.38419394736842105,76.95,8,2,2.05313333333333
238,Speed,80,5,0.39388921052631604,88.51,4,8,1.14691111111111
99,Speed,80,5,0.197858157894737,63.39,13,2,1.8194
88,Speed,80,5,0.197858157894737,104.24,6,3,1.59155
402,Speed,80,5,0.38419394736842105,136.27,8,2,2.1199666666666697
698,Speed,80,5,0.184142105263158,177.67,14,1,2.4762
400,Speed,80,5,0.38419394736842105,174.01,9,2,2.0888
551,Speed,80,5,0.28634421052631603,106.01,7,2,1.9544
294,Speed,120,5,0.469810526315789,101.49,10,3,2.9541
928,Speed,120,5,0.38239945906432704,104.27,13,2,2.7076
150,Speed,120,5,0.197858157894737,176.73,20,1,3.01405
733,Speed,120,5,0.18430421052631601,111.81,20,0,5.1315
584,Speed,120,5,0.264108157894737,112.84,13,1,3.27815
22,Speed,120,5,0.30855368421052604,141.65,6,4,1.66474
284,Speed,120,5,0.469810526315789,166.1,6,4,2.52042
495,Speed,120,5,0.28634421052631603,99.64,10,2,2.4960666666666698
371,Speed,120,5,0.316916315789474,109.29,5,5,1.5016833333333302
379,Speed,120,5,0.316916315789474,130.91,9,3,2.03675
922,Speed,120,5,0.38239945906432704,165.7,7,3,2.242
929,Speed,120,5,0.38239945906432704,138.41,11,2,3.44623333333333
728,Speed,120,5,0.18430421052631601,105.77,20,0,4.1045
151,Speed,120,5,0.197858157894737,177.66,13,3,1.71705
149,Speed,120,5,0.197858157894737,106.22,20,1,2.3381
477,Speed,120,5,0.38419394736842105,116.64,12,1,3.46515
287,Speed,120,5,0.469810526315789,130.02,9,3,2.7409
921,Speed,120,5,0.38239945906432704,92.46,10,3,2.68625
482,Speed,120,5,0.28634421052631603,109.52,7,4,1.3864
148,Speed,120,5,0.197858157894737,96.17,20,0,4.9439
472,Speed,120,5,0.38419394736842105,96.24,11,1,3.2274
369,Speed,120,5,0.316916315789474,100.18,6,5,1.08406666666667
361,Speed,120,5,0.316916315789474,109.32,8,5,1.3008
864,Speed,120,5,0.394169473684211,146.75,5,4,2.15754
1813,Accuracy,80,3,0.22610026315789497,41.25,12,1,2.3264
1224,Accuracy,80,3,0.22363078947368398,46.0,11,2,1.98646666666667
1550,Accuracy,80,3,0.4514504970760229,75.45,7,4,2.3138400000000003
1227,Accuracy,80,3,0.22363078947368398,48.42,14,2,2.47183333333333
1802,Accuracy,80,3,0.22610026315789497,47.09,10,1,3.20345
1660,Accuracy,80,3,0.211221578947368,59.9,6,4,0.98854
1672,Accuracy,80,3,0.211221578947368,53.67,6,3,1.13205
976,Accuracy,80,3,0.38790115497076,92.17,4,6,1.49715714285714
1172,Accuracy,80,3,0.27560500000000004,45.72,7,2,2.0553
1358,Accuracy,80,3,0.404969736842105,58.37,6,5,1.08801666666667
967,Accuracy,80,3,0.38790115497076,90.96,7,3,2.23415
1401,Accuracy,80,3,0.44272789473684204,69.22,6,4,2.09468
1411,Accuracy,80,3,0.44272789473684204,56.46,7,4,2.3488
1175,Accuracy,80,3,0.27560500000000004,69.25,9,2,1.9952666666666699
1692,Accuracy,80,3,0.258833157894737,73.59,8,3,1.682575
1238,Accuracy,80,3,0.22363078947368398,70.35,7,2,2.38943333333333
1404,Accuracy,80,3,0.44272789473684204,75.58,7,4,2.06946
1879,Accuracy,80,3,0.289582368421053,95.43,9,2,3.4061
1877,Accuracy,80,3,0.289582368421053,58.29,11,1,4.18005
1695,Accuracy,80,3,0.258833157894737,50.17,11,1,2.37825
1160,Accuracy,80,3,0.27560500000000004,117.34,20,0,5.4479
1164,Accuracy,80,3,0.27560500000000004,55.64,11,1,3.1552
1447,Accuracy,80,3,0.4030171052631579,90.46,7,3,2.4023
1405,Accuracy,80,3,0.44272789473684204,79.71,7,3,2.497275
