,PayOffFunction,Radius,Noise,IKINumber,MaxDeviation,MaxNrDigits,TrackingWindowVisitCounter,MeanTimeTypingWindow
1115,Accuracy,80,3,0.25489235380117004,63.92,4,7,0.5432
1234,Accuracy,80,3,0.22363078947368398,69.12,12,2,2.0125
1417,Accuracy,80,3,0.44272789473684204,60.53,5,5,1.62518333333333
1167,Accuracy,80,3,0.27560500000000004,84.0,9,2,1.9958
1233,Accuracy,80,3,0.22363078947368398,68.03,12,2,1.93026666666667
1236,Accuracy,80,3,0.22363078947368398,61.09,13,1,2.8658
1173,Accuracy,80,3,0.27560500000000004,96.04,8,3,1.7176
1113,Accuracy,80,3,0.25489235380117004,67.94,4,6,0.629771428571428
1342,Accuracy,80,3,0.404969736842105,71.29,9,4,1.13026
1413,Accuracy,80,3,0.44272789473684204,58.87,6,5,1.96313333333333
1102,Accuracy,80,3,0.25489235380117004,52.34,5,6,0.744342857142857
1549,Accuracy,80,3,0.4514504970760229,48.49,6,4,2.9603
1688,Accuracy,80,3,0.258833157894737,87.21,8,2,2.29973333333333
1403,Accuracy,80,3,0.44272789473684204,49.75,6,4,2.0501400000000003
975,Accuracy,80,3,0.38790115497076,64.83,9,3,2.2679
1541,Accuracy,80,3,0.4514504970760229,49.33,9,2,3.46016666666667
1443,Accuracy,80,3,0.4030171052631579,53.92,7,3,2.32905
1807,Accuracy,80,3,0.22610026315789497,65.76,11,1,2.8036
756,Speed,80,3,0.18430421052631601,83.53,20,0,4.5488
191,Speed,80,3,0.39388921052631604,74.08,8,4,2.22946
15,Speed,80,3,0.30855368421052604,78.24,8,2,1.8699333333333301
578,Speed,80,3,0.264108157894737,63.68,13,1,3.88855
457,Speed,80,3,0.38419394736842105,71.19,11,1,3.7268
129,Speed,80,3,0.197858157894737,126.39,20,0,5.0981
845,Speed,80,3,0.394169473684211,40.83,14,1,4.93805
748,Speed,80,3,0.18430421052631601,77.71,20,0,4.4469
844,Speed,80,3,0.394169473684211,73.44,14,2,3.18136666666667
136,Speed,80,3,0.197858157894737,72.24,20,0,4.8254
138,Speed,80,3,0.197858157894737,83.96,20,0,5.2028
309,Speed,80,3,0.469810526315789,96.17,6,4,2.13374
658,Speed,80,3,0.184142105263158,56.36,20,0,4.3475
567,Speed,80,3,0.264108157894737,32.51,20,0,5.4218
300,Speed,80,3,0.469810526315789,83.28,5,6,1.8148857142857098
759,Speed,80,3,0.18430421052631601,76.68,20,0,5.2002
517,Speed,80,3,0.28634421052631603,70.88,20,0,6.1523
515,Speed,80,3,0.28634421052631603,40.91,20,0,6.7213
5,Speed,80,3,0.30855368421052604,66.45,9,3,1.9347
518,Speed,80,3,0.28634421052631603,80.78,20,0,6.3754
120,Speed,80,3,0.197858157894737,33.73,20,0,4.573
384,Speed,80,3,0.316916315789474,47.87,7,5,1.17511666666667
857,Speed,80,3,0.394169473684211,84.39,13,1,3.69995
11,Speed,80,3,0.30855368421052604,76.32,11,1,2.86325
1016,Accuracy,80,5,0.38790115497076,87.42,9,3,2.277975
1589,Accuracy,80,5,0.4514504970760229,96.76,4,8,1.14946666666667
1590,Accuracy,80,5,0.4514504970760229,117.39,3,13,0.8300714285714291
1271,Accuracy,80,5,0.22363078947368398,76.02,5,3,1.599725
1139,Accuracy,80,5,0.27560500000000004,80.45,4,6,0.8114285714285709
1637,Accuracy,80,5,0.211221578947368,129.41,7,4,1.1669399999999999
1267,Accuracy,80,5,0.22363078947368398,90.6,9,2,2.2386666666666697
1636,Accuracy,80,5,0.211221578947368,79.37,7,3,1.1999
1128,Accuracy,80,5,0.27560500000000004,60.92,4,5,1.00556666666667
1061,Accuracy,80,5,0.25489235380117004,85.18,4,7,0.9181375
1591,Accuracy,80,5,0.4514504970760229,76.76,4,13,0.776857142857143
1000,Accuracy,80,5,0.38790115497076,144.4,6,5,1.8332
1301,Accuracy,80,5,0.404969736842105,102.42,12,1,3.82495
1008,Accuracy,80,5,0.38790115497076,117.83,8,2,3.0348
1482,Accuracy,80,5,0.4030171052631579,91.84,5,4,2.0590200000000003
1002,Accuracy,80,5,0.38790115497076,149.36,11,2,2.6776666666666697
1596,Accuracy,80,5,0.4514504970760229,94.67,3,20,0.578419047619047
1720,Accuracy,80,5,0.258833157894737,94.01,5,4,1.33066
1375,Accuracy,80,5,0.44272789473684204,97.78,5,8,1.4803111111111102
1769,Accuracy,80,5,0.22610026315789497,81.51,7,2,1.59403333333333
1372,Accuracy,80,5,0.44272789473684204,105.99,6,8,1.14917777777778
1269,Accuracy,80,5,0.22363078947368398,89.14,6,5,1.17615
1138,Accuracy,80,5,0.27560500000000004,60.3,4,6,0.795471428571429
1303,Accuracy,80,5,0.404969736842105,100.18,3,9,0.77554
254,Speed,120,3,0.469810526315789,124.47,20,0,9.1807
426,Speed,120,3,0.38419394736842105,57.76,12,1,5.34495
207,Speed,120,3,0.39388921052631604,62.67,13,2,3.2204
828,Speed,120,3,0.394169473684211,72.82,15,1,4.8859
212,Speed,120,3,0.39388921052631604,49.13,13,2,2.9693
243,Speed,120,3,0.469810526315789,90.24,20,0,8.7477
105,Speed,120,3,0.197858157894737,61.7,20,1,2.50535
65,Speed,120,3,0.30855368421052604,52.57,13,1,4.2538
72,Speed,120,3,0.30855368421052604,66.87,11,1,3.0267
211,Speed,120,3,0.39388921052631604,72.98,13,2,2.9372333333333303
822,Speed,120,3,0.394169473684211,102.99,12,1,7.1016
639,Speed,120,3,0.264108157894737,67.26,20,0,6.4964
892,Speed,120,3,0.38239945906432704,65.99,11,2,2.7349
326,Speed,120,3,0.316916315789474,60.68,20,0,7.273
894,Speed,120,3,0.38239945906432704,87.04,14,2,3.2853
626,Speed,120,3,0.264108157894737,37.02,20,0,5.4484
324,Speed,120,3,0.316916315789474,72.85,20,0,6.6463
69,Speed,120,3,0.30855368421052604,44.96,7,2,2.26256666666667
248,Speed,120,3,0.469810526315789,102.53,20,0,10.7251
420,Speed,120,3,0.38419394736842105,74.74,14,1,3.78975
525,Speed,120,3,0.28634421052631603,79.91,20,0,6.774
890,Speed,120,3,0.38239945906432704,82.33,9,3,2.723725
241,Speed,120,3,0.469810526315789,104.09,20,0,9.3422
836,Speed,120,3,0.394169473684211,85.28,15,1,4.81245
1535,Accuracy,120,5,0.4514504970760229,86.32,5,6,1.30541428571429
987,Accuracy,120,5,0.38790115497076,85.85,7,4,1.78862
1825,Accuracy,120,5,0.22610026315789497,91.51,8,2,1.6610666666666698
1438,Accuracy,120,5,0.44272789473684204,104.02,6,6,1.78777142857143
1323,Accuracy,120,5,0.404969736842105,115.33,9,6,0.8776714285714279
1088,Accuracy,120,5,0.25489235380117004,78.64,4,7,0.696725
1469,Accuracy,120,5,0.4030171052631579,84.26,6,4,1.98996
1533,Accuracy,120,5,0.4514504970760229,96.09,4,10,0.814272727272727
1476,Accuracy,120,5,0.4030171052631579,113.78,7,4,2.1493599999999997
1198,Accuracy,120,5,0.27560500000000004,153.04,9,3,1.618175
1854,Accuracy,120,5,0.289582368421053,106.87,8,2,2.79826666666667
1644,Accuracy,120,5,0.211221578947368,68.72,9,2,1.568
1462,Accuracy,120,5,0.4030171052631579,112.98,5,4,2.3645400000000003
1097,Accuracy,120,5,0.25489235380117004,128.21,4,6,1.06332857142857
1651,Accuracy,120,5,0.211221578947368,121.08,7,3,1.47135
1654,Accuracy,120,5,0.211221578947368,101.16,8,2,1.25423333333333
1206,Accuracy,120,5,0.22363078947368398,117.48,9,2,1.8045
1464,Accuracy,120,5,0.4030171052631579,123.68,5,4,2.50778
1219,Accuracy,120,5,0.22363078947368398,120.98,7,3,1.459825
1435,Accuracy,120,5,0.44272789473684204,122.7,6,5,1.7005333333333301
1831,Accuracy,120,5,0.22610026315789497,81.57,8,2,1.56193333333333
1857,Accuracy,120,5,0.289582368421053,165.63,8,2,2.5112
1192,Accuracy,120,5,0.27560500000000004,108.29,9,2,1.9292333333333302
1082,Accuracy,120,5,0.25489235380117004,89.64,3,6,0.6659285714285711
818,Speed,80,5,0.394169473684211,160.22,9,3,2.94335
685,Speed,80,5,0.184142105263158,106.11,14,1,2.44665
264,Speed,80,5,0.469810526315789,222.09,6,10,2.1494818181818203
225,Speed,80,5,0.39388921052631604,107.32,4,8,1.2043888888888898
265,Speed,80,5,0.469810526315789,134.93,4,8,1.9756
801,Speed,80,5,0.394169473684211,175.67,15,1,3.78895
235,Speed,80,5,0.39388921052631604,126.09,7,4,1.8304599999999998
786,Speed,80,5,0.18430421052631601,99.36,12,1,2.76545
350,Speed,80,5,0.316916315789474,78.57,12,4,1.6851200000000002
790,Speed,80,5,0.18430421052631601,125.23,20,0,4.3749
228,Speed,80,5,0.39388921052631604,156.5,6,6,1.6333857142857098
695,Speed,80,5,0.184142105263158,124.17,11,1,2.46545
686,Speed,80,5,0.184142105263158,98.32,12,1,2.289
345,Speed,80,5,0.316916315789474,118.38,6,5,1.4965166666666698
349,Speed,80,5,0.316916315789474,121.09,7,3,1.8294
276,Speed,80,5,0.469810526315789,170.41,8,8,1.96846666666667
697,Speed,80,5,0.184142105263158,59.81,12,1,2.38975
92,Speed,80,5,0.197858157894737,109.97,8,2,1.80803333333333
223,Speed,80,5,0.39388921052631604,92.53,6,7,1.10195
542,Speed,80,5,0.28634421052631603,130.61,13,2,2.1877666666666697
901,Speed,80,5,0.38239945906432704,211.42,16,2,3.68523333333333
796,Speed,80,5,0.18430421052631601,96.42,12,1,2.2321
411,Speed,80,5,0.38419394736842105,83.81,8,2,2.23456666666667
346,Speed,80,5,0.316916315789474,58.63,9,4,1.6642
1056,Accuracy,120,3,0.25489235380117004,110.93,10,2,2.2125333333333304
1602,Accuracy,120,3,0.211221578947368,47.24,9,2,1.7138333333333302
1567,Accuracy,120,3,0.4514504970760229,86.46,12,1,4.61225
1026,Accuracy,120,3,0.38790115497076,57.22,7,3,2.151725
1569,Accuracy,120,3,0.4514504970760229,54.72,8,2,3.14443333333333
1284,Accuracy,120,3,0.404969736842105,88.38,9,4,1.1805
1146,Accuracy,120,3,0.27560500000000004,67.12,13,2,2.00206666666667
1048,Accuracy,120,3,0.25489235380117004,73.97,11,1,3.0805
1032,Accuracy,120,3,0.38790115497076,108.61,9,2,3.2621
1894,Accuracy,120,3,0.289582368421053,97.89,20,0,5.4727
1756,Accuracy,120,3,0.258833157894737,62.52,11,2,2.12303333333333
1753,Accuracy,120,3,0.258833157894737,83.39,10,1,3.29605
1513,Accuracy,120,3,0.4030171052631579,106.41,9,2,3.10273333333333
1519,Accuracy,120,3,0.4030171052631579,100.8,12,1,4.89875
1159,Accuracy,120,3,0.27560500000000004,53.08,11,2,2.6121
1395,Accuracy,120,3,0.44272789473684204,76.36,9,3,2.4041
1030,Accuracy,120,3,0.38790115497076,77.73,6,3,2.4792
1252,Accuracy,120,3,0.22363078947368398,69.22,12,1,2.73115
1892,Accuracy,120,3,0.289582368421053,46.43,20,0,5.7007
1035,Accuracy,120,3,0.38790115497076,96.55,11,2,2.6439999999999997
1799,Accuracy,120,3,0.22610026315789497,91.24,9,2,2.061
1781,Accuracy,120,3,0.22610026315789497,64.89,12,1,3.2386
1282,Accuracy,120,3,0.404969736842105,55.99,8,6,1.02834285714286
1258,Accuracy,120,3,0.22363078947368398,60.63,11,1,2.8513
